PROCESSO,COD_ASSUNTO,ASSUNTO,DESIGNACAO,TITULO,DATA_ABERTURA_PROCESSO
2.6.16.667.1999.8-DRCOT,132,ESTATUTOS,CONSTITUIÇÃO E ESTATUTOS DE COM. TRABALHADORES,"CT CACIA-COMPª.AVEIRENSE DE COMPONENTES PARA A INDÚSTRIA AUTOMÓVEL, SA (CE507)",1999.05.05 00:00:00
2.6.17.668.1999.1-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT ENI-ELECTRICIDADE NAVAL E INDUSTRIAL, SA (CE18)",1999.05.05 00:00:00
2.6.14.669.1999.8-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALT. ESTATUTOS C. TRAB.,"CT ENI-ELECTRICIDADE NAVAL E INDUSTRIAL, SA (CE18)",1999.05.05 00:00:00
2.6.17.670.1999.3-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT GE POWER CONTROLS PORTUGAL-MATERIAL ELÉCTRICO, SA (250)",1999.05.05 00:00:00
2.6.16.671.1999.3-DRCOT,132,ESTATUTOS,CONSTITUIÇÃO E ESTATUTOS DE COM. TRABALHADORES,CT NAV-EP (CE506),1999.05.05 00:00:00
2.4.14.672.1999.0-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINDICATO DOS TÉCNICOS DE SEGURANÇA SOCIAL (CE422),1999.05.05 00:00:00
2.5.15.678.1999.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,FIPA-FED. DAS INDÚSTRIAS AGRO-ALIMENTARES,1999.05.06 00:00:00
2.6.17.685.1999.0-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT METALÚRGICA BENAVENTENSE LDA (CE191),1999.05.07 00:00:00
2.5.15.686.1999.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASS. PORT. DOS FAB. DE TINTAS E VERNIZES (CE71),1999.05.07 00:00:00
2.5.15.687.1999.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASS. PORT. DOS COMERC. DE MATERIAIS DE CONSTRUÇÃO,1999.05.07 00:00:00
2.4.14.688.1999.7-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINFB-SIND. NAC. DOS FERROV. BRAÇAIS,1999.05.07 00:00:00
2.4.15.689.1999.0-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SINFB-SIND. NAC. DOS FERROV. BRAÇAIS (CE478),1999.05.07 00:00:00
2.6.17.694.1999.0-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT BRISTOL MYERS SQUIBB FARMACÊUTICA PORTUGUESA (CE359),1999.05.11 00:00:00
2.5.15.696.1999.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ANACPA-ASS. NAC. DE COMERC. DE PRODUTOS ALIMENTARES,1999.05.11 00:00:00
2.6.17.1338.1999.5-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT PORTUCEL TEJO (CE341),1999.10.08 00:00:00
2.6.17.1339.1999.6-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT PORTUCEL TEJO (COMISSÃO DE SEGURANÇA, HIGIENE E SAÚDE NO TRABALHO (C.GERAL 52 ESP.8)",1999.10.08 00:00:00
2.5.14.1340.1999.3-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,IACA-ASS. PORT. DOS IND. DE ALIMENTOS COMPOSTOS PARA ANIMAIS,1999.10.08 00:00:00
2.6.16.1346.1999.3-DRCOT,132,ESTATUTOS,CONSTITUIÇÃO E ESTATUTOS DE COM. TRABALHADORES,"CT LEICA - APARELHOS ÓPTICOS DE PRECISÃO, SA (CE515)",1999.10.11 00:00:00
2.4.14.1363.1999.7-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SIND. DOS QUADROS E TÉCNICOS DE DESENHO,1999.10.15 00:00:00
2.6.17.1.1339.6-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,C. T. ALEXNOR (ÁREA DE SEGURANÇA HIGIENE E SAÚDE NO TRABALHO),1999.10.15 00:00:00
2.5.14.1366.1999.2-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,OFº Nº 1468 DA ADIPA-ASSOC. DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES,1999.10.18 00:00:00
2.5.15.1367.1999.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,OFº Nº 282 DA ASSOC. PORT. DOS FABRICANTES DE TINTAS E VERNIZES,1999.10.18 00:00:00
2.6.17.1368.1999.8-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT - RODOVIÁRIA DENTRE DOURO E MINHO, SA",1999.10.18 00:00:00
2.6.17.446.2000.5-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"COMISSAO DE SEGURANÇA, HIGIENE E SAUDE NO TRABALHO DA CIMPOR",2000.04.07 00:00:00
2.5.15.447.2000.3-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ARICOP  (CE303),2000.04.07 00:00:00
2.5.14.448.2000.3-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ASS. PORTUGUESA DE SUINICULTORES (CE295),2000.04.07 00:00:00
2.5.15.449.2000.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,CIBAVE-ASS. DA INDUSTRIA DE CERAMICA DA REGIAO DE AVEIRO,2000.04.07 00:00:00
2.5.15.450.2000.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ACIP (CE258),2000.04.07 00:00:00
2.4.15.451.2000.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SINDICATO NACIONAL DE QUADROS TECNICOS (CE338),2000.04.07 00:00:00
2.4.15.452.2000.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. N. DOS OP. DA IND. DE CURTUMES DO DISTRITO DE BRAGA,2000.04.07 00:00:00
2.4.14.453.2000.7-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SIND. DOS  MEDICOS DA ZONA CENTRO (CE374),2000.04.07 00:00:00
2.4.15.454.2000.0-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,CONFEDERAÇAO GERAL DOS TRABALHADORES PORTUGUESES -INTERSINDICAL,2000.04.07 00:00:00
2.4.14.455.2000.0-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,CONFEDERAÇAO GERAL DOS TRABALHADORES PORTUGUESES - INTERSINDICAL NACIONAL,2000.04.07 00:00:00
2.4.15.478.2000.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,ASS. NAC. DOS INSPECTORES DE QUALIDADE ALIMENTAR (CE527),2000.04.11 00:00:00
2.4.13.480.2000.6-DRCOT,121,CONSTITUIÇÃO DE ASS. SINDICAL,CONSTITUIÇÃO DE ASS. SINDICAL,ASS. NAC. DOS INSPECTORES DE QUALIDADE ALIMENTAR (CE527),2000.04.11 00:00:00
2.6.16.481.2000.3-DRCOT,132,ESTATUTOS,CONSTITUIÇÃO E ESTATUTOS DE COM. TRABALHADORES,ASS. DOS ESTUDANTES DO INST. SUPERIOR TECNICO,2000.04.11 00:00:00
2.6.17.482.2000.5-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,ASS. DOS ESTUDANTES DO INST. SUPERIOR TECNICO,2000.04.11 00:00:00
2.6.17.483.2000.6-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT GESTNAVE (CE465),2000.04.11 00:00:00
2.6.17.484.2000.7-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT LISNAVE (CE464),2000.04.11 00:00:00
2.5.15.485.2000.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ACISO (CE175),2000.04.11 00:00:00
2.6.17.488.2000.2-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT SEGURANÇA, HIGIENE E SAUDE DA GESTNAVE (CE33)",2000.04.12 00:00:00
2.6.17.489.2000.3-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT DE SEGURANÇA, HIGIENE E SAUDE DA LISNAVE (CE32)",2000.04.12 00:00:00
2.5.15.1130.2000.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASS. PORTUGUESA DOS PRESTADORES DE SERVIÇOS (CE530),2000.07.20 00:00:00
2.4.15.52.1997.0-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS TRAB. DA PESCA DO CENTRO,1997.01.24 00:00:00
2.6.17.59.1997.2-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,C.T. SIND. DOS BANCÁRIOS DO SUL E ILHAS,1997.01.16 00:00:00
2.5.15.60.1997.0-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASS. COM. E IND. DE GONDOMAR,1997.01.30 00:00:00
2.6.17.62.1997.5-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT DA TRANSTEJO, EP",1997.01.30 00:00:00
2.5.14.63.1997.2-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,APIRAC-ASS. POTUGUESA DA INDÚSTRIA DE REFRIGERAÇÃO E AR CONDICIONADO,1997.01.31 00:00:00
2.6.17.65.1997.8-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT TAP-AIR PORTUGAL, S.A., ELEIÇÃO DE 3, SUB-CTS.: PORTO, AÇORES E MADEIRA",1997.01.29 00:00:00
2.4.13.67.1997.4-DRCOT,121,CONSTITUIÇÃO DE ASS. SINDICAL,CONSTITUIÇÃO DE ASS. SINDICAL,SIND. NAC. DOS TRAB. DAS TELECOMUNICAÇÕES E AUDIOVISUAL - SINTTAV,1997.01.29 00:00:00
2.5.15.68.1997.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASSOC. DOS COMERCIANTES DE EQUIPAMENTOS CIENTÍFICOS DO DIST. DE LISBOA,1997.01.29 00:00:00
2.4.15.69.1997.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DE CAPITÃES E OFICIAIS DA MARINHA MERCANTE - SINCOMAR,1997.01.28 00:00:00
2.4.85.70.1997.7-DRCOT,132,ESTATUTOS,ANULAÇÃO DE NORMAS DE ESTATUTOS OU DE DELIBERAÇOES ,"SIND. DEMOCRÁTICO DA ENERGIA, QUÍMICA E IND. DIVERSAS - SINDEQ",1997.01.28 00:00:00
2.5.14.647.1997.1-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,AICCS-ASS. DA INDÚSTRIA E COMÉRCIO DE COLAS E SIMILARES,1997.06.09 00:00:00
2.6.17.649.1997.7-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,COMISSÃO COORDENADORA DAS CT!S DA REGIÃO DE LISBOA-CIL,1997.06.11 00:00:00
2.5.15.650.1997.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ANIL-ASS.NAC.DOS IND. DE LACTICINIOS,1997.06.11 00:00:00
2.6.17.661.1997.1-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CC CT'S DA REGIÃO DE SETÚBAL- ABREV/TE CC CT'S DA CINT. IND. DE SETÚBAL (CIS),1997.06.12 00:00:00
2.6.17.667.1997.7-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,IVIMA-EMPRESA INDUSTRIAL DE VIDRO DA MARINHA GRANDE,1997.06.12 00:00:00
2.5.14.679.1997.6-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ASSOCIAÇÃO DO CENTRO DOS INDUSTRIAIS DE PANIFICAÇÃO E PASTELARIA,1997.06.16 00:00:00
2.6.17.311.1996.1-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"IMPRENSA NACIONAL CASA DA MOEDA, EP",1996.03.12 00:00:00
2.5.15.318.1996.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL, SUBSTITUIÇÃO DE CORPOS GERENTES,1996.03.21 00:00:00
2.5.15.320.1996.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ELEIÇÃO DE CORPOS GERENTES,1996.03.21 00:00:00
2.6.17.327.1996.8-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT SOFLUSA,1996.03.22 00:00:00
2.5.15.330.1996.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,CORPOS GRENTES BIÉNIO 19961997,1996.03.22 00:00:00
2.6.17.923.1996.1-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"ELEIÇÃO DA C.T. DA RARET -SOC. DE RÁDIO RETRANSMISSÃO, LDA.",1996.07.12 00:00:00
2.4.15.932.1996.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. NAC. DOS PROFESSORES LICENCIADOS PELOS INSTITUTOS POLITÉCNICOS E UNIVERSIDADES - SPLIU,1996.07.15 00:00:00
2.4.15.933.1996.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SISE - SIND. INDEPENDENTE DO SECTOR ENERGÉTICO,1996.07.15 00:00:00
2.4.18.938.1996.6-DRCOT,131,EXTINÇÃO,EXTINÇÃO DE ASS. SINDICAL,"SIND. NACIONALDE CARTEIROS, LIVRE, DEMOCRÁTICO E INDEPENDENTE - SNC",1996.06.27 00:00:00
2.4.15.946.1996.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS MÚSICOS,1996.07.03 00:00:00
2.4.15.947.1996.3-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DA MESTRANÇA E MARINHAGEM DE CÂMARAS DA MARINHA MERCANTE,1996.07.05 00:00:00
2.4.15.948.1996.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS TRB. DE SEGUROS DO NORTE,1996.07.09 00:00:00
2.4.15.949.1996.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. NAC. DOS TÉCNICOS DE EMPREGO,1996.07.10 00:00:00
2.6.17.952.1996.3-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT SIDERURGIA NACIONAL- EMPRESA DE PRODUTOS LONGOS, SA (SUBST)",1996.03.27 00:00:00
2.4.14.954.1996.0-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SIND. DOS TRAB. DA FUNÇÃO PÚBLICA DO NORTE - STFPN,1996.07.17 00:00:00
2.4.15.76.1997.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND.NAC. DOS MAQ. DOS C.FERRO PORTUGUESES,1997.02.06 00:00:00
2.4.15.77.1997.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,"SINDICATO DOS ESTIVADORES, LINGADORES E CONFERENTES DE VIANA DO CASTELO",1997.02.06 00:00:00
2.5.14.1401.1996.7-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ANAUDI-ASS. NACIONAL DE UNIDADES DE DIAGNÓSTICO POR IMAGEM,1997.02.07 00:00:00
2.5.14.80.1997.1-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ASSOC. DOS COMERCIANTES DE EQUIPAMENTOS CIENTÍFICOS DOS DISTRITO DE LISBOA,1997.02.04 00:00:00
2.4.15.81.1997.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. NAC. DOS TÉCNICOS DE INSTRUMENTOS DE CONTROLE INDUSTRIAL,1997.02.10 00:00:00
2.6.17.82.1997.7-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT DA HOESCH IMPORMOL-INDUSTRIA PORTUGUESA DE MOLAS,SA",1997.02.12 00:00:00
2.4.15.86.1997.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SINDICATO NACIONAL DOS TRAB E TÉCNICOS DA AGRICULTURA FLORESTAS E PECUÁRIA,1997.02.13 00:00:00
2.4.13.87.1997.6-DRCOT,121,CONSTITUIÇÃO DE ASS. SINDICAL,CONSTITUIÇÃO DE ASS. SINDICAL,CONST. DA ASS. PROF.DOS SEG. DA POLICIA JUDICIÁRIA,1997.02.13 00:00:00
2.6.17.97.1997.4-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,CT SO SIND.TRAB.DE TRAN.RODOV. E URB. DO CENTRO,1997.02.17 00:00:00
2.5.15.98.1997.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,APIV - ASSOCIAÇÃO PORTUGUESA DOS INDUSTRIAIS DE VESTUÁRIO,1997.02.17 00:00:00
2.5.14.99.1997.2-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ASSOCIAÇÃO DOS HOTEIS DE PORTUGAL,1997.02.04 00:00:00
2.4.15.860.1996.6-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS TRAB. DAS INDÚSTRIAS METALÚRGICAS E METALOMECÂNICAS DO DIST. DE SANTARÉM,1996.06.21 00:00:00
2.6.17.861.1996.2-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,PROCESSO ELEITORAL DA SOCIGALVA,1996.07.02 00:00:00
2.6.17.864.1996.5-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,SUBSTITUIÇÃO DE 1 ELEMENTO (BANCO PINTO & SOTTO MAYOR),1996.07.04 00:00:00
2.5.14.865.1996.2-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. PATRONAL,ASSOC. COMERCIAL E INDUSTRIAL DA MARINHA GRANDE,1996.07.04 00:00:00
2.6.17.868.1996.0-DRCOT,428,ESTRUTURA REPRESENTATIVA DOS TRABALHADORES/COMISSÃO DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,PROCESSO ELEITORAL DA C.T. (BANCO PINTO & SOTTO MAYOR),1996.07.04 00:00:00
2.4.15.870.1996.7-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS TRAB. DA FUNÇÃO PÚBLICA DO SUL E AÇORES,1996.07.02 00:00:00
2.4.15.871.1996.8-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SNESUP - SIND. NAC. DO ENSINO SUPERIOR(ASSOC.SINDICAL DE DOCENTES E INVESTIGADORES),1996.07.04 00:00:00
2.5.15.875.1996.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,AICCOPN - ASSOC. DOS INDUSTRIAIS DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS,1996.06.21 00:00:00
2.6.17.877.1996.0-DRCOT,130,ELEIÇÃO DE COMISSÕES DE TRABALHADORES,ELEIÇÃO DE COM. DE TRABALHADORES,"CT. E SUB.CT. DA SOREL, SA",1996.06.24 00:00:00
2.4.15.10.1997.3-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,"SIND DOS TÉCNICOS, ADMINISTRATIVOS E AUXILIARES DA EDUCAÇÃO - STAAEZN",1997.01.08 00:00:00
2.4.15.11.1997.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,ELEIÇÃO DE CORPOS GERENTES PARA 1996/1999,1997.01.08 00:00:00
2.4.15.1399.1996.5-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SIND. DOS QUADROS E TÉCNICOS DE DESENHO-SQTD,1997.01.10 00:00:00
2.4.14.15.1997.7-DRCOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,"ALT ESTATUTOS DA EFACEC-EMPRESA FABRIL DE MÁQUINAS ELÉCTRICAS,SA",1997.01.13 00:00:00
2.4.15.18.1997.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,"SIND. LIVRE DOS TRAB. DE SERVIÇOS DE LIMPEZA, PORTARIA, VIGILÂNCIA, MANUTENÇÃO, BENEFICIÊNCIA, DOMÉSTICO E AFINS - SLEDA",1997.01.07 00:00:00
2.4.15.20.1997.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,"SIND. DOS TRAB. DO VESTUÁRIO, CONFECÇÃO E TÊXTIL DO MINHO E TRAS-OS-MONTES",1997.01.09 00:00:00
2.4.13.23.1997.5-DRCOT,121,CONSTITUIÇÃO DE ASS. SINDICAL,CONSTITUIÇÃO DE ASS. SINDICAL,"SIND. DOS TRAB. DAS IND. DE CERÂMICA, CIMENTOS E SIMILARES DO SUL E REGIÕES AUTÓNOMAS",1997.01.13 00:00:00
2.4.18.24.1997.2-DRCOT,131,EXTINÇÃO,EXTINÇÃO DE ASS. SINDICAL,"SIND. DOS TRAB. DAS IND. DE CERÂMICA, CIMENTOS E SIMILARES DO DIST. DE SETÚBAL",1997.01.13 00:00:00
2.4.18.25.1997.3-DRCOT,131,EXTINÇÃO,EXTINÇÃO DE ASS. SINDICAL,"SIND. DOS TRAB. DAS IND. DE CERÂMICA, CIMENTOS E SIMILARES DOS DIST. DE LISBOA, SANTARÉM E PORTALEGRE",1997.01.13 00:00:00
2.5.15.26.1997.2-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,CORPOS GERENTES DA IACA-ASSOCIAÇÃO PORT. DOS INDUSTRIAIS DE ALIMENTOS COMPOSTOS PARA ANIMAIS,1997.01.15 00:00:00
2.5.18.27.1997.6-DRCOT,131,EXTINÇÃO,EXTINÇÃO DE ASS. PATRONAL,ASS. DAS CASAS DE PASTO E DE VINHOS DE PORTUGAL,1997.01.15 00:00:00
2.5.18.28.1997.7-DRCOT,131,EXTINÇÃO,EXTINÇÃO DE ASS. PATRONAL,ASS. DOS RESTAURANTES E SIMILARES DE PORTUGAL,1997.01.16 00:00:00
2.4.15.29.1997.4-DRCOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL, SIND.DOS TRANSPORTES RODOVIÁRIOS DO DISTRITO DE BRAGA,1997.01.16 00:00:00
